sender,asn,asn_in,seqnum,time
m3-265,0x000013fa15,0x000013f9da,1013,2018-02-20 16:43:04.609252
m3-224,0x000013fa19,0x000013fa00,1015,2018-02-20 16:43:04.70176
m3-249,0x000013fa33,0x000013f9c8,1010,2018-02-20 16:43:05.010977
m3-229,0x000013fa95,0x000013fa07,1018,2018-02-20 16:43:06.468711
m3-213,0x000013facf,0x000013fa96,1011,2018-02-20 16:43:07.34058
m3-232,0x000013fadc,0x000013fabe,1018,2018-02-20 16:43:07.531875
m3-256,0x000013fae5,0x000013fa92,1015,2018-02-20 16:43:07.66533
m3-241,0x000013fb01,0x000013fabc,1012,2018-02-20 16:43:08.067178
m3-237,0x000013fb04,0x000013fa59,1012,2018-02-20 16:43:08.143048
m3-253,0x000013fb2e,0x000013fa2f,1015,2018-02-20 16:43:08.766856
m3-220,0x000013fb60,0x000013fb21,1013,2018-02-20 16:43:09.524295
m3-244,0x000013fb7c,0x000013fb2d,1018,2018-02-20 16:43:09.941099
m3-225,0x000013fbb2,0x000013fba1,1014,2018-02-20 16:43:10.7889
m3-260,0x000013fc37,0x000013fb48,1016,2018-02-20 16:43:12.763506
m3-240,0x000013fc69,0x000013fb42,1013,2018-02-20 16:43:13.495882
m3-261,0x000013fcbc,0x000013fc39,1011,2018-02-20 16:43:14.737153
m3-217,0x000013fcf1,0x000013fcda,1014,2018-02-20 16:43:15.544288
m3-264,0x000013fcf6,0x000013fcae,1014,2018-02-20 16:43:15.65273
m3-264,0x000013fd07,0x000013fcae,1014,2018-02-20 16:43:15.832155
m3-216,0x000013fd30,0x000013fc79,1014,2018-02-20 16:43:16.490345
m3-212,0x000013fd31,0x000013fd2c,1013,2018-02-20 16:43:16.587013
m3-217,0x000013fd35,0x000013fcda,1014,2018-02-20 16:43:16.715351
m3-221,0x000013fd4d,0x000013fccb,1013,2018-02-20 16:43:16.955847
m3-252,0x000013fd56,0x000013fc57,1011,2018-02-20 16:43:17.01735
m3-209,0x000013fdf7,0x000013fd58,1021,2018-02-20 16:43:19.468854
m3-233,0x000013fdfa,0x000013fd13,1021,2018-02-20 16:43:19.564618
m3-228,0x000013fe16,0x000013fde7,1017,2018-02-20 16:43:19.919988
m3-208,0x000013feb6,0x000013fe7c,1020,2018-02-20 16:43:22.320859
m3-257,0x000013fedd,0x000013fd6d,1011,2018-02-20 16:43:22.899444
m3-245,0x000013ff11,0x000013fe66,1016,2018-02-20 16:43:23.675163
m3-256,0x000013ff14,0x000013fefd,1016,2018-02-20 16:43:23.745011
m3-236,0x000013ff3f,0x000013fd8a,1013,2018-02-20 16:43:24.36011
m3-248,0x000013ff53,0x000013fec4,1025,2018-02-20 16:43:24.68841
m3-229,0x000013ff86,0x000013ff48,1019,2018-02-20 16:43:25.44036
m3-237,0x000013ff8b,0x000013ff54,1013,2018-02-20 16:43:25.513564
m3-241,0x000013ffa4,0x000013ff77,1013,2018-02-20 16:43:25.884981
m3-232,0x000013ffd8,0x000013ffb8,1019,2018-02-20 16:43:26.659045
m3-225,0x0000140006,0x000013ffbe,1015,2018-02-20 16:43:27.346553
m3-220,0x000014000a,0x000013ff7d,1014,2018-02-20 16:43:27.431939
m3-265,0x000014004f,0x000013ffe3,1014,2018-02-20 16:43:28.438497
m3-224,0x0000140051,0x000014000a,1016,2018-02-20 16:43:28.570362
m3-249,0x000014006b,0x000013ffa0,1011,2018-02-20 16:43:28.86166
m3-244,0x0000140072,0x0000140044,1019,2018-02-20 16:43:28.948977
m3-261,0x000014009f,0x000014002d,1012,2018-02-20 16:43:29.642615
m3-253,0x00001400cd,0x000013ffe8,1016,2018-02-20 16:43:30.323372
m3-216,0x0000140113,0x00001400e1,1015,2018-02-20 16:43:31.381534
m3-217,0x0000140118,0x00001400e0,1015,2018-02-20 16:43:31.516532
m3-213,0x0000140130,0x000014002d,1012,2018-02-20 16:43:31.862011
m3-253,0x0000140132,0x000013ffe8,1016,2018-02-20 16:43:31.958726
m3-260,0x00001401a9,0x0000140032,1017,2018-02-20 16:43:33.639285
m3-260,0x00001401aa,0x0000140032,1017,2018-02-20 16:43:33.718212
m3-212,0x00001401d5,0x00001401d3,1014,2018-02-20 16:43:34.288592
m3-221,0x0000140295,0x0000140269,1014,2018-02-20 16:43:37.159658
m3-209,0x00001402a1,0x0000140297,1022,2018-02-20 16:43:37.34594
m3-240,0x00001402a8,0x0000140198,1014,2018-02-20 16:43:37.457824
m3-264,0x000014032a,0x00001402f1,1015,2018-02-20 16:43:39.395291
m3-208,0x0000140360,0x00001402d2,1021,2018-02-20 16:43:40.222039
m3-233,0x0000140369,0x00001402ec,1022,2018-02-20 16:43:40.334342
m3-256,0x000014036e,0x0000140304,1017,2018-02-20 16:43:40.420816
m3-228,0x00001403be,0x00001403a3,1018,2018-02-20 16:43:41.611376
m3-245,0x00001403c3,0x0000140349,1017,2018-02-20 16:43:41.705443
m3-220,0x00001403ed,0x0000140393,1015,2018-02-20 16:43:42.336488
m3-236,0x00001403f1,0x000014032d,1014,2018-02-20 16:43:42.401117
m3-225,0x00001403f5,0x00001403ea,1016,2018-02-20 16:43:42.482072
m3-241,0x00001403fd,0x00001403b3,1014,2018-02-20 16:43:42.581752
m3-249,0x000014044e,0x00001403fe,1012,2018-02-20 16:43:43.776353
m3-249,0x0000140482,0x00001403fe,1012,2018-02-20 16:43:44.556389
m3-248,0x00001404c4,0x0000140460,1026,2018-02-20 16:43:45.558282
m3-229,0x00001404f7,0x0000140472,1020,2018-02-20 16:43:46.30779
m3-224,0x00001404fb,0x00001404c5,1017,2018-02-20 16:43:46.489233
m3-244,0x0000140515,0x00001404da,1020,2018-02-20 16:43:46.772679
m3-232,0x0000140577,0x0000140550,1020,2018-02-20 16:43:48.215357
m3-257,0x0000140585,0x00001403c2,1012,2018-02-20 16:43:48.410492
m3-217,0x00001405b1,0x000014059d,1016,2018-02-20 16:43:49.084668
m3-265,0x00001405be,0x0000140484,1015,2018-02-20 16:43:49.287688
m3-224,0x00001405c2,0x00001404c5,1017,2018-02-20 16:43:49.409521
m3-237,0x00001405c3,0x0000140586,1014,2018-02-20 16:43:49.484211
m3-253,0x00001405dc,0x000014046e,1017,2018-02-20 16:43:49.733157
m3-261,0x0000140610,0x000014059a,1013,2018-02-20 16:43:50.515897
m3-253,0x0000140613,0x000014046e,1017,2018-02-20 16:43:50.603329
m3-212,0x0000140666,0x0000140665,1015,2018-02-20 16:43:51.789276
m3-213,0x0000140678,0x00001405f8,1013,2018-02-20 16:43:52.065426
m3-252,0x00001406a3,0x00001405cf,1013,2018-02-20 16:43:52.724286
m3-209,0x000014074b,0x0000140739,1023,2018-02-20 16:43:55.231967
m3-216,0x0000140752,0x000014068d,1016,2018-02-20 16:43:55.363848
m3-260,0x00001407e0,0x00001405af,1018,2018-02-20 16:43:57.495808
m3-221,0x0000140806,0x0000140783,1015,2018-02-20 16:43:58.026633
m3-208,0x000014080a,0x0000140744,1022,2018-02-20 16:43:58.142387
m3-233,0x0000140813,0x00001406f1,1023,2018-02-20 16:43:58.219359
m3-236,0x0000140893,0x000014082e,1015,2018-02-20 16:44:00.128796
m3-241,0x00001408a7,0x0000140851,1015,2018-02-20 16:44:00.464634
m3-240,0x00001408d9,0x00001407f3,1015,2018-02-20 16:44:01.216941
m3-256,0x00001408df,0x00001408b3,1018,2018-02-20 16:44:01.299361
m3-241,0x00001408f8,0x0000140851,1015,2018-02-20 16:44:01.666941
m3-264,0x0000140962,0x000014083f,1016,2018-02-20 16:44:03.233732
m3-228,0x000014096e,0x0000140951,1019,2018-02-20 16:44:03.453392
m3-248,0x000014096f,0x000014089b,1027,2018-02-20 16:44:03.54013
m3-264,0x0000140977,0x000014083f,1016,2018-02-20 16:44:03.632203
m3-229,0x00001409a1,0x0000140976,1021,2018-02-20 16:44:04.226652
m3-265,0x00001409a3,0x00001408da,1016,2018-02-20 16:44:04.304404
m3-249,0x00001409c6,0x0000140935,1013,2018-02-20 16:44:04.731103
m3-253,0x00001409c9,0x0000140943,1018,2018-02-20 16:44:04.797685
m3-245,0x00001409f3,0x00001408ea,1018,2018-02-20 16:44:05.420206
m3-245,0x00001409f6,0x00001408ea,1018,2018-02-20 16:44:05.485916
m3-253,0x00001409fb,0x0000140943,1018,2018-02-20 16:44:05.557038
m3-225,0x0000140a21,0x00001409dd,1017,2018-02-20 16:44:06.123299
m3-261,0x0000140a68,0x00001409a4,1014,2018-02-20 16:44:07.188527
m3-224,0x0000140a6c,0x00001409a0,1018,2018-02-20 16:44:07.294802
m3-232,0x0000140ae8,0x0000140ac0,1021,2018-02-20 16:44:09.105653
m3-220,0x0000140aec,0x000014099f,1016,2018-02-20 16:44:09.219513
m3-244,0x0000140af4,0x0000140ad7,1021,2018-02-20 16:44:09.406234
m3-260,0x0000140afc,0x0000140ab5,1019,2018-02-20 16:44:09.489249
m3-212,0x0000140b10,0x0000140b0b,1016,2018-02-20 16:44:09.69175
m3-217,0x0000140b22,0x0000140b14,1017,2018-02-20 16:44:09.952577
m3-213,0x0000140b33,0x0000140a82,1014,2018-02-20 16:44:10.246525
m3-257,0x0000140b4d,0x00001409ae,1013,2018-02-20 16:44:10.599356
m3-209,0x0000140bf5,0x0000140b5a,1024,2018-02-20 16:44:13.149769
m3-233,0x0000140bf6,0x0000140b2e,1024,2018-02-20 16:44:13.27659
m3-237,0x0000140bfb,0x0000140bb2,1015,2018-02-20 16:44:13.337536
m3-216,0x0000140bfc,0x0000140b92,1017,2018-02-20 16:44:13.416048
m3-241,0x0000140c8a,0x0000140c4a,1016,2018-02-20 16:44:15.379246
m3-240,0x0000140cbc,0x0000140bec,1016,2018-02-20 16:44:16.102286
m3-252,0x0000140cdb,0x0000140b43,1014,2018-02-20 16:44:16.567471
m3-208,0x0000140d7b,0x0000140d1f,1023,2018-02-20 16:44:18.985603
m3-221,0x0000140d88,0x0000140c80,1016,2018-02-20 16:44:19.197595
m3-264,0x0000140e0c,0x0000140dca,1017,2018-02-20 16:44:21.133624
m3-228,0x0000140e19,0x0000140e00,1020,2018-02-20 16:44:21.342032
m3-248,0x0000140e1a,0x0000140dce,1028,2018-02-20 16:44:21.448424
m3-229,0x0000140e4b,0x0000140dd1,1022,2018-02-20 16:44:22.089296
m3-224,0x0000140e4f,0x0000140d8a,1019,2018-02-20 16:44:22.21044
m3-253,0x0000140e69,0x0000140e05,1019,2018-02-20 16:44:22.563942
m3-261,0x0000140e9d,0x0000140de0,1015,2018-02-20 16:44:23.30814
m3-261,0x0000140ecb,0x0000140de0,1015,2018-02-20 16:44:23.988811
m3-236,0x0000140ed3,0x0000140e0c,1016,2018-02-20 16:44:24.12094
m3-253,0x0000140ee8,0x0000140e05,1019,2018-02-20 16:44:24.412735
m3-213,0x0000140f05,0x0000140e57,1015,2018-02-20 16:44:24.870169
m3-256,0x0000140f12,0x0000140ebd,1019,2018-02-20 16:44:25.090506
m3-245,0x0000140f64,0x0000140d43,1019,2018-02-20 16:44:26.301646
m3-217,0x0000140f7e,0x0000140f66,1018,2018-02-20 16:44:26.673334
m3-225,0x0000140f9a,0x0000140f90,1018,2018-02-20 16:44:27.118698
m3-244,0x0000140f9e,0x0000140f36,1022,2018-02-20 16:44:27.287116
m3-216,0x0000140fd8,0x0000140fa9,1018,2018-02-20 16:44:28.034584
m3-265,0x0000140fd9,0x0000140e75,1017,2018-02-20 16:44:28.144027
m3-209,0x0000140ff6,0x0000140ff5,1025,2018-02-20 16:44:28.528256
m3-249,0x0000140ff7,0x0000140f52,1014,2018-02-20 16:44:28.625646
m3-237,0x0000141001,0x0000140fa9,1016,2018-02-20 16:44:28.696328
m3-232,0x000014102e,0x000014101a,1022,2018-02-20 16:44:29.320531
m3-252,0x0000141033,0x0000140f92,1015,2018-02-20 16:44:29.441478
m3-220,0x000014105d,0x0000140ef0,1017,2018-02-20 16:44:30.039576
m3-257,0x0000141061,0x0000140e61,1014,2018-02-20 16:44:30.116928
m3-257,0x0000141065,0x0000140e61,1014,2018-02-20 16:44:30.216158
m3-221,0x0000141093,0x0000141065,1017,2018-02-20 16:44:30.831274
m3-241,0x00001410f2,0x00001410ab,1017,2018-02-20 16:44:32.257503
m3-212,0x000014112c,0x0000141126,1017,2018-02-20 16:44:33.155937
m3-233,0x0000141167,0x00001410b7,1025,2018-02-20 16:44:34.001407
m3-228,0x00001411fb,0x00001411e9,1021,2018-02-20 16:44:36.242865
m3-208,0x0000141225,0x000014121b,1024,2018-02-20 16:44:36.871904
m3-240,0x000014122d,0x000014115b,1017,2018-02-20 16:44:36.994343
m3-224,0x0000141232,0x00001411e0,1020,2018-02-20 16:44:37.109669
m3-253,0x0000141256,0x00001411f8,1020,2018-02-20 16:44:37.605396
m3-245,0x0000141280,0x00001411ff,1020,2018-02-20 16:44:38.24929
m3-261,0x0000141283,0x00001411f6,1016,2018-02-20 16:44:38.412912
m3-253,0x0000141288,0x00001411f8,1020,2018-02-20 16:44:38.503214
m3-236,0x00001412ae,0x000014120c,1017,2018-02-20 16:44:38.901105
m3-260,0x00001412c2,0x0000140f25,1020,2018-02-20 16:44:39.229931
m3-213,0x00001412e8,0x000014126e,1016,2018-02-20 16:44:39.778176
m3-229,0x00001412f5,0x00001412be,1023,2018-02-20 16:44:39.978485
m3-265,0x00001412f7,0x00001412aa,1018,2018-02-20 16:44:40.072401
m3-265,0x0000141313,0x00001412aa,1018,2018-02-20 16:44:40.435307
m3-244,0x0000141347,0x0000141331,1023,2018-02-20 16:44:41.20783
m3-244,0x0000141375,0x0000141331,1023,2018-02-20 16:44:41.886519
m3-217,0x000014137c,0x0000141363,1019,2018-02-20 16:44:42.013558
m3-248,0x0000141389,0x00001412e8,1029,2018-02-20 16:44:42.228851
m3-257,0x00001413da,0x0000141283,1015,2018-02-20 16:44:43.404953
m3-257,0x00001413e1,0x0000141283,1015,2018-02-20 16:44:43.496888
m3-256,0x000014143c,0x00001413dd,1020,2018-02-20 16:44:44.865967
m3-220,0x0000141440,0x00001413ba,1018,2018-02-20 16:44:44.96827
m3-264,0x0000141459,0x000014137a,1018,2018-02-20 16:44:45.318983
m3-264,0x000014145c,0x000014137a,1018,2018-02-20 16:44:45.390842
m3-225,0x0000141483,0x0000141452,1019,2018-02-20 16:44:45.935917
m3-249,0x00001414d5,0x000014144c,1015,2018-02-20 16:44:47.174873
m3-233,0x000014154a,0x00001414bc,1026,2018-02-20 16:44:48.906815
m3-241,0x0000141568,0x0000141509,1018,2018-02-20 16:44:49.385158
m3-221,0x0000141604,0x000014155a,1018,2018-02-20 16:44:51.70811
m3-209,0x0000141610,0x000014156d,1026,2018-02-20 16:44:51.915727
m3-237,0x0000141611,0x000014159a,1017,2018-02-20 16:44:52.025284
m3-216,0x0000141617,0x00001415e9,1019,2018-02-20 16:44:52.104394
m3-232,0x0000141663,0x0000141656,1023,2018-02-20 16:44:53.130967
m3-212,0x0000141666,0x0000141664,1018,2018-02-20 16:44:53.197011
m3-252,0x0000141691,0x00001415d3,1016,2018-02-20 16:44:53.821707
m3-228,0x00001416a5,0x000014167e,1022,2018-02-20 16:44:54.141294
m3-261,0x000014172a,0x00001416df,1017,2018-02-20 16:44:56.116445
m3-236,0x0000141760,0x00001416ee,1018,2018-02-20 16:44:56.919884
m3-260,0x000014176c,0x0000141535,1021,2018-02-20 16:44:57.10745
m3-213,0x0000141792,0x000014170c,1017,2018-02-20 16:44:57.662741
m3-224,0x00001417a3,0x000014178d,1021,2018-02-20 16:44:57.957744
m3-244,0x00001417bd,0x0000141776,1024,2018-02-20 16:44:58.310426
m3-217,0x00001417ea,0x00001417e7,1020,2018-02-20 16:44:58.989195
m3-245,0x00001417f1,0x00001416c4,1021,2018-02-20 16:44:59.095381
m3-236,0x000014181f,0x00001416ee,1018,2018-02-20 16:44:59.761998
m3-264,0x0000141827,0x00001417d0,1019,2018-02-20 16:44:59.891087
m3-208,0x000014185d,0x0000141857,1025,2018-02-20 16:45:00.737615
m3-224,0x000014186a,0x000014178d,1021,2018-02-20 16:45:00.977453
m3-253,0x00001418b8,0x00001417f4,1021,2018-02-20 16:45:02.074781
m3-253,0x00001418bb,0x00001417f4,1021,2018-02-20 16:45:02.149688
m3-220,0x00001418ea,0x000014179d,1019,2018-02-20 16:45:02.828798
m3-240,0x000014192c,0x00001416be,1018,2018-02-20 16:45:03.858249
m3-229,0x000014192f,0x00001418b0,1024,2018-02-20 16:45:03.952052
m3-265,0x0000141932,0x000014183f,1019,2018-02-20 16:45:04.020618
m3-257,0x000014194b,0x00001417b9,1016,2018-02-20 16:45:04.265075
m3-248,0x00001419c1,0x000014192a,1030,2018-02-20 16:45:06.061386
m3-256,0x00001419fd,0x00001419bd,1021,2018-02-20 16:45:06.94122
m3-232,0x0000141a74,0x0000141a66,1024,2018-02-20 16:45:08.715386
m3-228,0x0000141a89,0x0000141a6e,1023,2018-02-20 16:45:09.04941
m3-225,0x0000141abb,0x0000141aae,1020,2018-02-20 16:45:09.794751
m3-237,0x0000141abd,0x0000141a9f,1018,2018-02-20 16:45:09.88099
m3-209,0x0000141ad8,0x0000141ad1,1027,2018-02-20 16:45:10.2443
m3-241,0x0000141ad9,0x0000141ab5,1019,2018-02-20 16:45:10.343075
m3-241,0x0000141ae0,0x0000141ab5,1019,2018-02-20 16:45:10.426011
m3-249,0x0000141b0d,0x00001419f5,1016,2018-02-20 16:45:11.019339
m3-213,0x0000141b75,0x0000141af4,1018,2018-02-20 16:45:12.571669
m3-212,0x0000141b78,0x0000141b73,1019,2018-02-20 16:45:12.682228
m3-233,0x0000141b82,0x0000141a88,1027,2018-02-20 16:45:12.77083
m3-237,0x0000141b84,0x0000141a9f,1018,2018-02-20 16:45:12.868969
m3-221,0x0000141b86,0x0000141aa6,1019,2018-02-20 16:45:13.001262
m3-245,0x0000141bd4,0x0000141b0e,1022,2018-02-20 16:45:14.007592
m3-244,0x0000141c0e,0x0000141beb,1025,2018-02-20 16:45:14.941519
m3-216,0x0000141c48,0x0000141b71,1020,2018-02-20 16:45:15.759481
m3-240,0x0000141c4f,0x0000141af4,1019,2018-02-20 16:45:15.873255
m3-224,0x0000141c65,0x0000141b9c,1022,2018-02-20 16:45:16.22882
m3-252,0x0000141c67,0x0000141bf6,1017,2018-02-20 16:45:16.29903
m3-220,0x0000141ccd,0x0000141c6e,1020,2018-02-20 16:45:17.765198
m3-217,0x0000141cd0,0x0000141cb6,1021,2018-02-20 16:45:17.828133
m3-236,0x0000141cd1,0x0000141c03,1019,2018-02-20 16:45:17.883934
m3-261,0x0000141d62,0x0000141ca7,1018,2018-02-20 16:45:19.970718
m3-208,0x0000141dce,0x0000141d07,1026,2018-02-20 16:45:21.601449
m3-253,0x0000141df5,0x0000141d17,1022,2018-02-20 16:45:22.168787
m3-261,0x0000141e29,0x0000141ca7,1018,2018-02-20 16:45:22.944889
m3-264,0x0000141e5f,0x0000141dfc,1020,2018-02-20 16:45:23.759383
m3-257,0x0000141e63,0x0000141c4b,1017,2018-02-20 16:45:23.849885
m3-232,0x0000141f1e,0x0000141ef4,1025,2018-02-20 16:45:26.616276
m3-248,0x0000141f32,0x0000141ee4,1031,2018-02-20 16:45:26.93958
m3-229,0x0000141f67,0x0000141ee9,1025,2018-02-20 16:45:27.746492
m3-256,0x0000141f6a,0x0000141f25,1022,2018-02-20 16:45:27.874822
m3-228,0x0000141f83,0x0000141f56,1024,2018-02-20 16:45:28.142652
m3-249,0x0000141f8a,0x0000141f26,1017,2018-02-20 16:45:28.263236
m3-265,0x0000141fb7,0x0000141e74,1020,2018-02-20 16:45:28.905529
m3-256,0x0000141fba,0x0000141f25,1022,2018-02-20 16:45:28.967805
m3-225,0x0000141fe5,0x0000141fd6,1021,2018-02-20 16:45:29.586999
m3-241,0x0000141ff9,0x0000141f96,1020,2018-02-20 16:45:29.922746
m3-233,0x000014202c,0x0000141fc1,1028,2018-02-20 16:45:30.655909
m3-245,0x000014207e,0x0000141f99,1023,2018-02-20 16:45:31.894053
m3-209,0x00001420f2,0x00001420b3,1028,2018-02-20 16:45:33.636221
m3-237,0x00001420f3,0x000014203d,1019,2018-02-20 16:45:33.753859
m3-221,0x00001420f7,0x0000142000,1020,2018-02-20 16:45:33.871573
m3-240,0x00001420f9,0x0000142026,1020,2018-02-20 16:45:34.002182
m3-212,0x0000142111,0x0000142106,1020,2018-02-20 16:45:34.1073
m3-217,0x000014215f,0x0000142145,1022,2018-02-20 16:45:35.25913
m3-244,0x0000142173,0x00001420e7,1026,2018-02-20 16:45:35.562579
m3-213,0x00001421ad,0x0000142102,1019,2018-02-20 16:45:36.428625
m3-216,0x00001421b9,0x00001420dd,1021,2018-02-20 16:45:36.619382
m3-224,0x00001421be,0x0000142131,1023,2018-02-20 16:45:36.749881
m3-237,0x00001421bf,0x000014203d,1019,2018-02-20 16:45:36.849618
m3-261,0x000014220c,0x0000142191,1019,2018-02-20 16:45:37.855008
m3-220,0x000014223e,0x00001420f3,1021,2018-02-20 16:45:38.613954
m3-208,0x0000142278,0x00001421e4,1027,2018-02-20 16:45:39.486609
m3-252,0x00001422d3,0x000014211d,1018,2018-02-20 16:45:40.836031
m3-252,0x00001422d6,0x000014211d,1018,2018-02-20 16:45:40.921353
m3-253,0x00001422db,0x00001421cf,1023,2018-02-20 16:45:40.99881
m3-236,0x0000142301,0x00001420a1,1020,2018-02-20 16:45:41.523128
m3-229,0x0000142348,0x00001422db,1026,2018-02-20 16:45:42.58175
m3-229,0x000014234a,0x00001422db,1026,2018-02-20 16:45:42.655723
m3-229,0x0000142357,0x00001422db,1026,2018-02-20 16:45:42.8538
m3-257,0x0000142366,0x0000142101,1018,2018-02-20 16:45:43.043732
m3-228,0x00001423dc,0x00001423ca,1025,2018-02-20 16:45:44.831188
m3-265,0x0000142418,0x000014231b,1021,2018-02-20 16:45:45.718163
m3-241,0x000014242d,0x00001423b4,1021,2018-02-20 16:45:46.016104
m3-225,0x000014248f,0x0000142421,1022,2018-02-20 16:45:47.475684
m3-264,0x0000142497,0x0000142413,1021,2018-02-20 16:45:47.585737
m3-232,0x000014249b,0x0000142496,1026,2018-02-20 16:45:47.684652
m3-260,0x00001424ac,0x000014245e,1024,2018-02-20 16:45:47.903495
m3-256,0x0000142528,0x000014250c,1023,2018-02-20 16:45:49.779625
m3-221,0x0000142590,0x0000142510,1021,2018-02-20 16:45:51.325973
m3-237,0x000014259f,0x0000142538,1020,2018-02-20 16:45:51.586042
m3-249,0x00001425bb,0x0000142527,1018,2018-02-20 16:45:51.993987
m3-245,0x00001425ef,0x00001425e0,1024,2018-02-20 16:45:52.769732
m3-244,0x00001425f2,0x00001425b9,1027,2018-02-20 16:45:52.840352
m3-248,0x0000142631,0x0000142502,1032,2018-02-20 16:45:53.768192
m3-212,0x0000142659,0x0000142657,1021,2018-02-20 16:45:54.410335
m3-208,0x000014265b,0x00001425f1,1028,2018-02-20 16:45:54.670163
m3-209,0x0000142663,0x00001425ba,1029,2018-02-20 16:45:54.800814
m3-233,0x0000142664,0x00001425a0,1029,2018-02-20 16:45:54.872618
m3-213,0x0000142668,0x0000142633,1020,2018-02-20 16:45:54.959942
m3-224,0x0000142680,0x00001425f4,1024,2018-02-20 16:45:55.049844
m3-253,0x0000142682,0x0000142622,1024,2018-02-20 16:45:55.10959
m3-261,0x00001426b6,0x000014260a,1020,2018-02-20 16:45:55.752441
m3-217,0x00001426d0,0x00001426bf,1023,2018-02-20 16:45:56.127024
m3-261,0x000014272b,0x000014260a,1020,2018-02-20 16:45:57.491823
m3-252,0x0000142749,0x00001426f9,1019,2018-02-20 16:45:57.945477
m3-257,0x000014277d,0x00001425d4,1019,2018-02-20 16:45:58.733678
m3-257,0x00001427ab,0x00001425d4,1019,2018-02-20 16:45:59.413656
m3-220,0x00001427af,0x0000142633,1022,2018-02-20 16:45:59.493015
m3-216,0x00001427f1,0x0000142718,1022,2018-02-20 16:46:00.469062
m3-216,0x00001427f8,0x0000142718,1022,2018-02-20 16:46:00.567234
m3-225,0x0000142872,0x000014283e,1023,2018-02-20 16:46:02.386618
m3-236,0x000014287a,0x00001426c9,1021,2018-02-20 16:46:02.50309
m3-228,0x0000142886,0x0000142846,1026,2018-02-20 16:46:02.732342
m3-240,0x00001428b8,0x0000142610,1021,2018-02-20 16:46:03.441267
m3-229,0x00001428b9,0x0000142814,1027,2018-02-20 16:46:03.523206
m3-265,0x00001428bb,0x0000142806,1022,2018-02-20 16:46:03.686877
m3-265,0x00001428be,0x0000142806,1022,2018-02-20 16:46:03.741541
m3-232,0x0000142941,0x000014293c,1027,2018-02-20 16:46:05.485008
m3-221,0x0000142973,0x00001428fd,1022,2018-02-20 16:46:06.276554
m3-256,0x0000142980,0x0000142930,1024,2018-02-20 16:46:06.444969
m3-241,0x00001429a5,0x0000142958,1022,2018-02-20 16:46:07.00468
m3-249,0x00001429a8,0x000014292d,1019,2018-02-20 16:46:07.080123
m3-244,0x00001429d2,0x00001429b2,1028,2018-02-20 16:46:07.672543
m3-249,0x00001429d5,0x000014292d,1019,2018-02-20 16:46:07.741295
m3-244,0x0000142a00,0x00001429b2,1028,2018-02-20 16:46:08.344115
m3-208,0x0000142a3e,0x00001429f9,1029,2018-02-20 16:46:09.304071
m3-233,0x0000142a47,0x00001429b2,1030,2018-02-20 16:46:09.419805
m3-212,0x0000142a99,0x0000142a90,1022,2018-02-20 16:46:10.656903
m3-261,0x0000142a9c,0x0000142a2d,1021,2018-02-20 16:46:10.736647
m3-264,0x0000142acf,0x0000142a4f,1022,2018-02-20 16:46:11.45765
m3-248,0x0000142adb,0x00001429f7,1033,2018-02-20 16:46:11.654728
m3-248,0x0000142adc,0x00001429f7,1033,2018-02-20 16:46:11.714311
m3-213,0x0000142b01,0x0000142a40,1021,2018-02-20 16:46:12.212704
m3-237,0x0000142b0e,0x0000142ab1,1021,2018-02-20 16:46:12.424877
m3-224,0x0000142b2a,0x0000142a71,1025,2018-02-20 16:46:12.856712
m3-216,0x0000142bd4,0x0000142b7b,1023,2018-02-20 16:46:15.37621
m3-252,0x0000142bf3,0x0000142b89,1020,2018-02-20 16:46:15.844711
m3-217,0x0000142c03,0x0000142bfa,1024,2018-02-20 16:46:16.082779
m3-257,0x0000142c27,0x0000142ae7,1020,2018-02-20 16:46:16.624093
m3-245,0x0000142c2a,0x0000142b9e,1025,2018-02-20 16:46:16.696907
m3-220,0x0000142c59,0x0000142c04,1023,2018-02-20 16:46:17.374536
m3-209,0x0000142c9b,0x0000142bf3,1030,2018-02-20 16:46:18.385283
m3-265,0x0000142c9c,0x0000142c44,1023,2018-02-20 16:46:18.458188
m3-240,0x0000142ca2,0x0000142b24,1022,2018-02-20 16:46:18.574512
m3-253,0x0000142cba,0x0000142bde,1025,2018-02-20 16:46:18.825101
m3-225,0x0000142d1c,0x0000142cdb,1024,2018-02-20 16:46:20.277315
m3-236,0x0000142d24,0x0000142c81,1022,2018-02-20 16:46:20.401329
m3-229,0x0000142d63,0x0000142ced,1028,2018-02-20 16:46:21.35721
m3-256,0x0000142db5,0x0000142d80,1025,2018-02-20 16:46:22.579463
m3-249,0x0000142df7,0x0000142d35,1020,2018-02-20 16:46:23.583656
m3-221,0x0000142e1d,0x0000142dcc,1023,2018-02-20 16:46:24.13328
m3-208,0x0000142e21,0x0000142dde,1030,2018-02-20 16:46:24.295555
m3-241,0x0000142e48,0x0000142dc7,1023,2018-02-20 16:46:24.801218
